author_id,source,title,authors,publisher,year,cited,quartile,link
258661,googlescholar,Export Import Data Visualization Using GIS at the Directorate General of Agro Industry with Prototype Methods,"JC Wibawa, ME Utomo, MR Sadif, RF Widiarachman, R Fauzan, ...","2023 International Conference on Informatics Engineering, Science …, 2023",2023,0 cited,,https://scholar.google.com/scholar?q=+intitle:'Export Import Data Visualization Using GIS at the Directorate General of Agro Industry with Prototype Methods'
258661,googlescholar,Aplikasi Pendukung Pelayanan Publik Berbasis Mobile Dalam Mendukung Penerapan E-Government Pada Mal Pelayanan Publik Kota Cimahi,"MR Fachrizal, JC Wibawa, R Fauzan, NR Radliya","Majalah Ilmiah UNIKOM 21 (1), 21-28, 2023",2023,19 cited,,https://scholar.google.com/scholar?q=+intitle:'Aplikasi Pendukung Pelayanan Publik Berbasis Mobile Dalam Mendukung Penerapan E-Government Pada Mal Pelayanan Publik Kota Cimahi'
258661,googlescholar,Web-Based Geographic Information System for Member Distribution Mapping and Honey Sales at Inspirator Lebah Madu Indonesia (ILMI) With Prototype Methods,"R Fauzan, AM Nursukma, JC Wibawa, NR Radliya","2023 International Conference on Informatics Engineering, Science …, 2023",2023,0 cited,,https://scholar.google.com/scholar?q=+intitle:'Web-Based Geographic Information System for Member Distribution Mapping and Honey Sales at Inspirator Lebah Madu Indonesia (ILMI) With Prototype Methods'
258661,googlescholar,Pengembangan Website Direktorat Jenderal Industri Agro Kementerian Perindustrian,"MR Sadif, JC Wibawa","Jurnal Teknologi dan Informasi 11 (1), 51-65, 2021",2021,1 cited,,https://scholar.google.com/scholar?q=+intitle:'Pengembangan Website Direktorat Jenderal Industri Agro Kementerian Perindustrian'
6003989,scopus,Ergonomic risk analysis of warehouse workers in the textile industry using rapid upper limb body assessment (RULA) and rapid entire body assessment (REBA),,Aip Conference Proceedings,2025,0 cited,Q4 as Conference Proceedin,https://www.scopus.com/record/display.uri?eid=2-s2.0-85219200160&origin=resultslist
6003989,scopus,Integration of Failure Mode and Effect Analysis with Fuzzy Analytical Hierarchy Process for Risk Prioritization in Machining Processes,,Incitest 2024 Proceedings of the 7th International Conference on Informatics Engineering Sciences an,2024,0 cited,no-Q as Conference Proceedin,https://www.scopus.com/record/display.uri?eid=2-s2.0-105015745069&origin=resultslist
6003989,scopus,Optimizing Employee Assignment Schedules by Considering Employee Utilization and Customer Waiting Time in Coffee Shop Using Simulation,,Incitest 2024 Proceedings of the 7th International Conference on Informatics Engineering Sciences an,2024,0 cited,no-Q as Conference Proceedin,https://www.scopus.com/record/display.uri?eid=2-s2.0-105015870892&origin=resultslist
6003989,scopus,DESIGNING THE PLACTICS WRAPPING TROLLEY IN THE PACKING PROCESS TO REDUCE THE RISK OF INJURY ON MUSCULOSKELETAL DISORDERS (MSDS),,Journal of Engineering Science and Technology,2023,0 cited,Q3 as Journal,https://www.scopus.com/record/display.uri?eid=2-s2.0-85148375538&origin=resultslist
6003989,scopus,A Spherical Fuzzy TOPSIS Entropy Weighted for Failure Mode and Effects Analysis,,Incitest 2023 Proceedings of the 2023 International Conference on Informatics Engineering Science an,2023,0 cited,no-Q as Conference Proceedin,https://www.scopus.com/record/display.uri?eid=2-s2.0-85185197336&origin=resultslist
6003989,scopus,Maintenance Strategy Selection in Spinning Mills Industry Using Fuzzy AHP,,Iop Conference Series Materials Science and Engineering,2020,5 cited,Q4 as Conference Proceedin,https://www.scopus.com/record/display.uri?eid=2-s2.0-85091352414&origin=resultslist
6003989,scopus,Fuzzy Analytic Hierarchy Process Method for Selecting the Best Design Concept of Corn Shelling Machine,,Iop Conference Series Materials Science and Engineering,2019,2 cited,Q3 as Conference Proceedin,https://www.scopus.com/record/display.uri?eid=2-s2.0-85075886379&origin=resultslist
6003989,scopus,Conceptual design of children's portable bicycle frame and handlebar,,Iop Conference Series Materials Science and Engineering,2018,1 cited,Q3 as Conference Proceedin,https://www.scopus.com/record/display.uri?eid=2-s2.0-85054878911&origin=resultslist
6003989,garuda,Hazard Risk Assessment in Post Weld Heat Treatment Process Using the Fine-Kinney Method,,"IJIEM - Indonesian Journal of Industrial Engineering and Management Vol 6, No 1: February 202561-72",2025,DOI: 10.22441/ijiem.v6i1.26055,Accred : Sinta 3,https://garuda.kemdiktisaintek.go.id/documents/detail/5185193
6003989,garuda,Pengembangan Kualitas Produk dan Strategi Pemasaran Bagi UMKM Sepatu Di Kota Bandung,,"Jurnal Pengabdian Masyarakat Progresif Humanis Brainstorming Vol 6, No 3 (2023): Jurnal Abdimas PHB : Jurnal Pengabdian Masyarakat Progresif Humanis Brainstormin778-784",2023,DOI: 10.30591/japhb.v6i3.4577,Accred : Unknown,https://garuda.kemdiktisaintek.go.id/documents/detail/5418390
6003989,garuda,Supplier performance analysis using the Analytical Hierarchy Process (AHP) method,,Matrix : Jurnal Manajemen Teknologi dan Informatika Vol. 12 No. 1 (2022): Matrix: Jurnal Manajemen Teknologi dan Informatika1-6,2022,DOI: 10.31940/matrix.v12i1.1-6,Accred : Unknown,https://garuda.kemdiktisaintek.go.id/documents/detail/4990952
6003989,garuda,PROSEDUR PROSES LAYANAN INDUSTRI KEUANGAN MENGGUNAKAN MODEL IDEF0,,Jurnal Ilmiah Bisnis dan Ekonomi Asia Vol 15 No 2 (2021): Jurnal Ilmiah Bisnis dan Ekonomi Asia172-178,2021,DOI: 10.32815/jibeka.v15i2.219,Accred : Sinta 3,https://garuda.kemdiktisaintek.go.id/documents/detail/4096416
6003989,garuda,USULAN PENJADWALAN PERGANTIAN KOMPONEN PADA MESIN FILLING MULTILINE MENGGUNAKAN MODEL AGE REPLACEMENT DAN BLOCK REPLACEMENT DI PT IKAFOOD PUTRAMAS,,Inaque : Journal of Industrial and Quality Engineering Vol 7 No 1 (2019)21 - 31,2019,DOI: 10.34010/iqe.v7i1.1735,Accred : Sinta 5,https://garuda.kemdiktisaintek.go.id/documents/detail/1069533
6003989,garuda,ANALISIS EFEKTIVITAS MESIN INJECTION MOLDING DI BAGIAN PRODUKSI PT. DIAN MEGAH INDO PERKASA MENGGUNAKAN METODE OVERALL EQUIPMENT EFFECTIVENESS DAN FAULT TREE ANALYSIS,,Inaque : Journal of Industrial and Quality Engineering Vol 7 No 2 (2019)127 - 136,2019,DOI: 10.34010/iqe.v7i2.1859,Accred : Sinta 5,https://garuda.kemdiktisaintek.go.id/documents/detail/1266152
6003989,garuda,ANALISIS PENGENDALAN KUALITAS MENGGUNAKAN METODE STATISTICAL PROSES CONTROL (SPC) GUNA PERBAIKAN CACAT RAJUT DI CV. SALWA KNIT BANDUNG,,Inaque : Journal of Industrial and Quality Engineering Vol 6 No 1 (2018)29-38,2018,DOI: 10.34010/iqe.v6i1.1384,Accred : Sinta 5,https://garuda.kemdiktisaintek.go.id/documents/detail/1069520
6003989,garuda,PERANCANGAN KONSEPTUAL PRODUK RANGKA DAN STANG SEPEDA ANAK-ANAK HEMAT PENYIMPANAN,,Inaque : Journal of Industrial and Quality Engineering Vol 6 No 2 (2018)117-122,2018,DOI: 10.34010/iqe.v6i2.1480,Accred : Sinta 5,https://garuda.kemdiktisaintek.go.id/documents/detail/1069526
6003989,garuda,OPTIMALISASI UTILITAS PINTU TOL MASUK DAN PEKERJA PINTU TOL MELALUI SIMULASI APLIKASI PROMODEL BERDASARKAN ANTRIAN KENDARAAN (Studi Kasus : Pintu Tol Masuk Pasir Koja Kota Bandung),,"Prosiding SNST Fakultas Teknik Vol 1, No 1 (2016): PROSIDING SEMINAR NASIONAL SAINS DAN TEKNOLOGI 7 2016",2016,DOI: -,Accred : Unknown,https://garuda.kemdiktisaintek.go.id/documents/detail/1149600
6003989,garuda,UTILITAS PINTU TOL MASUK DAN PEKERJA PINTU TOL MENGGUNAKAN SOFTWARE PROMODEL (STUDI KASUS : PINTU TOL BUAH BATU BANDUNG,,Majalah Ilmiah UNIKOM Vol. 13 No. 2 (2015): Majalah Ilmiah Unikom,2015,DOI: -,Accred : Unknown,https://garuda.kemdiktisaintek.go.id/documents/detail/897573
6003989,googlescholar,Ergonomic risk analysis of warehouse workers in the textile industry using rapid upper limb body assessment (RULA) and rapid entire body assessment (REBA),"G Sianturi, A Riyanto, MY Syafei, D Kurniawan","AIP Conference Proceedings 3200 (1), 020003, 2025",2025,1 cited,,https://scholar.google.com/scholar?q=+intitle:'Ergonomic risk analysis of warehouse workers in the textile industry using rapid upper limb body assessment (RULA) and rapid entire body assessment (REBA)'
6003989,googlescholar,Departement of Bandung City,"A Riyanto, HY Sugiarto, MY Syafei, G Sianturi, RA Hafizh","Proceedings of the 8th International Conference on Business, Economics …, 2025",2025,0 cited,,https://scholar.google.com/scholar?q=+intitle:'Departement of Bandung City'
6003989,googlescholar,Integration of Failure Mode and Effect Analysis with Fuzzy Analytical Hierarchy Process for Risk Prioritization in Machining Processes,"G Sianturi, A Riyanto, MY Syafei, J Robecca, A Santosa, AL Nurhakim","2024 International Conference on Informatics Engineering, Science …, 2024",2024,0 cited,,https://scholar.google.com/scholar?q=+intitle:'Integration of Failure Mode and Effect Analysis with Fuzzy Analytical Hierarchy Process for Risk Prioritization in Machining Processes'
6003989,googlescholar,Optimizing Employee Assignment Schedules by Considering Employee Utilization and Customer Waiting Time in Coffee Shop Using Simulation,"A Santosa, J Robecca, G Sianturi, ANM Fakhry","2024 International Conference on Informatics Engineering, Science …, 2024",2024,0 cited,,https://scholar.google.com/scholar?q=+intitle:'Optimizing Employee Assignment Schedules by Considering Employee Utilization and Customer Waiting Time in Coffee Shop Using Simulation'
6003989,googlescholar,BUSINESS PERFORMANCE MODEL BASED ON PRODUCT DIFFERENCE AND MANAGERIAL ABILITIES IN COFFEE SHOP BUSINESSES,"A Riyanto, FSP Hutajulu, MY Syafei, G Sianturi, MA Fadhilla","Proceeding of International Conference on Business, Economics, Social …, 2024",2024,0 cited,,https://scholar.google.com/scholar?q=+intitle:'BUSINESS PERFORMANCE MODEL BASED ON PRODUCT DIFFERENCE AND MANAGERIAL ABILITIES IN COFFEE SHOP BUSINESSES'
6003989,googlescholar,Implication of Tipping on Services (a case study on Restaurant and Hotel Services in Tasikmalaya),"MY Syafei, DR Rahadi, G Sianturi","Proceeding of International Conference on Business, Economics, Social …, 2023",2023,0 cited,,https://scholar.google.com/scholar?q=+intitle:'Implication of Tipping on Services (a case study on Restaurant and Hotel Services in Tasikmalaya)'
6003989,googlescholar,DESIGNING THE PLACTICS WRAPPING TROLLEY IN THE PACKING PROCESS TO REDUCE THE RISK OF INJURY ON MUSCULOSKELETAL DISORDERS (MSDS),"MY Syafei, A Riyanto, G Sianturi","Journal of Engineering Science and Technology 18 (1), 2023",2023,0 cited,,https://scholar.google.com/scholar?q=+intitle:'DESIGNING THE PLACTICS WRAPPING TROLLEY IN THE PACKING PROCESS TO REDUCE THE RISK OF INJURY ON MUSCULOSKELETAL DISORDERS (MSDS)'
6003989,googlescholar,A Spherical Fuzzy TOPSIS Entropy Weighted for Failure Mode and Effects Analysis,"G Sianturi, A Riyanto, MY Syafei, J Robecca, A Santosa","2023 International Conference on Informatics Engineering, Science …, 2023",2023,0 cited,,https://scholar.google.com/scholar?q=+intitle:'A Spherical Fuzzy TOPSIS Entropy Weighted for Failure Mode and Effects Analysis'
6003989,googlescholar,Pengembangan Kualitas Produk dan Strategi Pemasaran Bagi UMKM Sepatu Di Kota Bandung,"G Sianturi, DAS Henny, MDA Hakim","Jurnal Abdimas PHB Vol 6 (3), 2023",2023,0 cited,,https://scholar.google.com/scholar?q=+intitle:'Pengembangan Kualitas Produk dan Strategi Pemasaran Bagi UMKM Sepatu Di Kota Bandung'
6003989,googlescholar,Pelatihan Assessment Sikap Kerja Operator Duk di Perusahaan Alat Kesehatan Menggunakan Metode Nordic Body Map dan Rula,"MY Syafei, G Sianturi, MR Naufal, M Masduki","BERNAS: Jurnal Pengabdian Kepada Masyarakat 4 (3), 2120-2132, 2023",2023,2 cited,,https://scholar.google.com/scholar?q=+intitle:'Pelatihan Assessment Sikap Kerja Operator Duk di Perusahaan Alat Kesehatan Menggunakan Metode Nordic Body Map dan Rula'
5998751,scopus,"Visual assesment of landscape elements at summarecon Park, Bandung",,Aip Conference Proceedings,2025,0 cited,Q4 as Conference Proceedin,https://www.scopus.com/record/display.uri?eid=2-s2.0-85219175875&origin=resultslist
5998751,scopus,THE COLLABORATION BETWEEN SPACE FORM AND ISLAMIC CULTURAL RITUALS ON THE CULTURAL LANDSCAPE PATTERN OF CIREBON CITY,,Journal of Islamic Architecture,2023,0 cited,Q2 as Journal,https://www.scopus.com/record/display.uri?eid=2-s2.0-85165674776&origin=resultslist
5998751,scopus,The Production of Mingling Spaces as a Form of Children's Mobility,,Civil Engineering and Architecture,2023,2 cited,Q2 as Journal,https://www.scopus.com/record/display.uri?eid=2-s2.0-85173921870&origin=resultslist
5998751,scopus,Appraising the Balance of Building Facade over the Proportion Theory,,Iop Conference Series Materials Science and Engineering,2019,1 cited,Q3 as Conference Proceedin,https://www.scopus.com/record/display.uri?eid=2-s2.0-85075866669&origin=resultslist
5998751,scopus,Begging and tourism: Between visual imagery and a social reality,,Iop Conference Series Materials Science and Engineering,2018,3 cited,Q3 as Conference Proceedin,https://www.scopus.com/record/display.uri?eid=2-s2.0-85054838118&origin=resultslist
5998751,scopus,The notion of campus mosques design: A description of the mosques presence at the Higher Education Institutions,,International Journal of Applied Business and Economic Research,2016,0 cited,Q4 as Journal,https://www.scopus.com/record/display.uri?eid=2-s2.0-84971434537&origin=resultslist
5998751,garuda,PENGARUH ZONING RUANG TERHADAP SIRKULASI DI SOSI FITNESS CENTER BANDUNG,,DESA - JURNAL DESAIN DAN ARSITEKTUR Vol 5 No 2 (2024): DESA27-35,2024,DOI: 10.34010/desa.v5i2.11023,Accred : Sinta 5,https://garuda.kemdiktisaintek.go.id/documents/detail/4678319
5998751,garuda,EFEKTIVITAS TAMAN BERMAIN/PLAYGROUND INDOOR PADA APARTEMEN HEGARMANAH BANDUNG,,Jurnal Arsitektur ARCADE Vol 7 No 1 (2023): Jurnal Arsitektur ARCADE Maret 202332-37,2023,DOI: -,Accred : Sinta 3,https://garuda.kemdiktisaintek.go.id/documents/detail/4953838
5998751,garuda,"The Salman Mosque: The Pioneer of the Mosque Design Idea, the Driving Force Behind the Coinage of the Term Ã¢â¬ËCampus MosqueÃ¢â¬â¢ in Indonesia",,"Journal of Islamic Architecture Vol 3, No 4 (2015): Journal of Islamic Architecture143-153",2015,DOI: 10.18860/jia.v3i4.2746,Accred : Unknown,https://garuda.kemdiktisaintek.go.id/documents/detail/694639
5998751,googlescholar,Inisiasi Desa Wisata Pasca Relokasi sebagai Upaya Pemberdayaan Masyarakat,"D Dewiyanti, NC Aditya, TW Natalia, L Warlina, S Septiani, I Afrianto, ...","Jurnal Pengabdian Lingkungan Binaan Indonesia 1 (01), 44-62, 2025",2025,1 cited,,https://scholar.google.com/scholar?q=+intitle:'Inisiasi Desa Wisata Pasca Relokasi sebagai Upaya Pemberdayaan Masyarakat'
5998751,googlescholar,"Visual assesment of landscape elements at summarecon Park, Bandung","D Dewiyanti, S Kurniawan, TW Natalia, NC Aditya","AIP Conference Proceedings 3200 (1), 030002, 2025",2025,0 cited,,"https://scholar.google.com/scholar?q=+intitle:'Visual assesment of landscape elements at summarecon Park, Bandung'"
5998751,googlescholar,Transformasi Ruang Bermain dan Belajar Anak Dalam Dunia Digital,D Dewiyanti,"Perpustakaan UNIKOM, 2025",2025,0 cited,,https://scholar.google.com/scholar?q=+intitle:'Transformasi Ruang Bermain dan Belajar Anak Dalam Dunia Digital'
5998751,googlescholar,GUYUB KAMPUNG DAN PERAN MASJID: sebagai Strategi Ketahanan Kampung (Kota),D Dewiyanti,"Madani Berkah Abadi 1, 26, 2024",2024,0 cited,,https://scholar.google.com/scholar?q=+intitle:'GUYUB KAMPUNG DAN PERAN MASJID: sebagai Strategi Ketahanan Kampung (Kota)'
5998751,googlescholar,JELAJAH PENGETAHUAN MENGENAI WARNA SEBAGAI UNSUR TERAPEUTIK,"S Salsabila, D Dewiyanti","Jurnal Desain Lingkungan Binaan Indonesia 1 (1), 1-9, 2024",2024,1 cited,,https://scholar.google.com/scholar?q=+intitle:'JELAJAH PENGETAHUAN MENGENAI WARNA SEBAGAI UNSUR TERAPEUTIK'
5998751,googlescholar,Tantangan Kegiatan Pengabdian Masyarakat Dalam Bidang Arsitektur,"D Dewiyanti, TW Natalia, SP Martana, NC Aditya, GR Pambudi","Jurnal Pengabdian Community 6 (2), 59-67, 2024",2024,0 cited,,https://scholar.google.com/scholar?q=+intitle:'Tantangan Kegiatan Pengabdian Masyarakat Dalam Bidang Arsitektur'
5998751,googlescholar,Metode Pencarian Konsep-Konsep Perencanaan bagi Anak Berkebutuhan Khusus,"Z Putri, D Dewiyanti","PROSIDING TEMU ILMIAH 11 (1), C063-C070, 2023",2023,0 cited,,https://scholar.google.com/scholar?q=+intitle:'Metode Pencarian Konsep-Konsep Perencanaan bagi Anak Berkebutuhan Khusus'
5998751,googlescholar,The Collaboration Between Space Form And Islamic Cultural Rituals On The Cultural Landscape Pattern Of Cirebon City,"D Rosmalia, D Dewiyanti","Journal of Islamic Architecture 7 (3), 454-463, 2023",2023,7 cited,,https://scholar.google.com/scholar?q=+intitle:'The Collaboration Between Space Form And Islamic Cultural Rituals On The Cultural Landscape Pattern Of Cirebon City'
5998751,googlescholar,EFEKTIVITAS TAMAN BERMAIN/PLAYGROUND INDOOR PADA APARTEMEN HEGARMANAH BANDUNG,"G Nur Azizah, D Dewiyanti, T Widianti Natalia, N Chandra Aditya","Jurnal Arsitektur ARCADE 7 (1), 32-37, 2023",2023,1 cited,,https://scholar.google.com/scholar?q=+intitle:'EFEKTIVITAS TAMAN BERMAIN/PLAYGROUND INDOOR PADA APARTEMEN HEGARMANAH BANDUNG'
